,country,date,stringency
1614,ITA,2020-02-29,69.91
1615,IRL,2020-02-29,11.11
1616,HRV,2020-02-29,13.89
1617,GRC,2020-02-29,19.44
1618,GBR,2020-02-29,11.11
1619,FRA,2020-02-29,37.5
1620,NLD,2020-03-01,0.0
1621,ROU,2020-03-01,16.67
1622,SWE,2020-03-01,0.0
1623,AUT,2020-03-01,11.11
1624,BEL,2020-03-01,11.11
1625,CZE,2020-03-01,19.44
1626,DEU,2020-03-01,25.0
1627,DNK,2020-03-01,11.11
1628,ESP,2020-03-01,11.11
1629,EST,2020-03-01,0.0
1630,FIN,2020-03-01,19.44
1631,BGR,2020-03-01,13.89
1632,CYP,2020-03-01,0.0
1633,HUN,2020-03-01,11.11
1634,LVA,2020-03-01,8.33
1635,POL,2020-03-01,11.11
1636,PRT,2020-03-01,11.11
1637,SVK,2020-03-01,2.78
1638,SVN,2020-03-01,0.0
1639,FRA,2020-03-01,37.5
1640,GBR,2020-03-01,11.11
1641,GRC,2020-03-01,19.44
1642,HRV,2020-03-01,13.89
1643,IRL,2020-03-01,11.11
1644,ITA,2020-03-01,69.91
1645,LTU,2020-03-01,11.11
1646,LUX,2020-03-01,0.0
1647,SWE,2020-03-02,0.0
1648,ROU,2020-03-02,16.67
1649,NLD,2020-03-02,0.0
1650,FIN,2020-03-02,19.44
1651,EST,2020-03-02,0.0
1652,ESP,2020-03-02,11.11
1653,DNK,2020-03-02,11.11
1654,DEU,2020-03-02,25.0
1655,CZE,2020-03-02,19.44
1656,BEL,2020-03-02,11.11
1657,AUT,2020-03-02,11.11
1658,SVN,2020-03-02,0.0
1659,SVK,2020-03-02,2.78
1660,PRT,2020-03-02,11.11
1661,POL,2020-03-02,11.11
1662,LVA,2020-03-02,8.33
1663,HUN,2020-03-02,11.11
1664,CYP,2020-03-02,0.0
1665,BGR,2020-03-02,13.89
1666,LUX,2020-03-02,0.0
1667,LTU,2020-03-02,11.11
1668,ITA,2020-03-02,69.91
1669,IRL,2020-03-02,11.11
1670,HRV,2020-03-02,13.89
1671,GRC,2020-03-02,19.44
1672,GBR,2020-03-02,11.11
1673,FRA,2020-03-02,46.76
1674,NLD,2020-03-03,0.0
1675,PRT,2020-03-03,11.11
1676,SWE,2020-03-03,0.0
1677,AUT,2020-03-03,11.11
1678,BEL,2020-03-03,11.11
1679,CZE,2020-03-03,19.44
1680,DEU,2020-03-03,25.0
1681,DNK,2020-03-03,20.37
1682,ESP,2020-03-03,11.11
1683,BGR,2020-03-03,13.89
1684,CYP,2020-03-03,0.0
1685,EST,2020-03-03,0.0
1686,HUN,2020-03-03,11.11
1687,LTU,2020-03-03,11.11
1688,FIN,2020-03-03,19.44
1689,GRC,2020-03-03,19.44
1690,IRL,2020-03-03,11.11
1691,POL,2020-03-03,11.11
1692,LUX,2020-03-03,0.0
1693,SVK,2020-03-03,2.78
1694,SVN,2020-03-03,0.0
1695,ROU,2020-03-03,16.67
1696,FRA,2020-03-03,46.76
1697,GBR,2020-03-03,11.11
1698,HRV,2020-03-03,13.89
1699,ITA,2020-03-03,69.91
1700,LVA,2020-03-03,8.33
1701,SWE,2020-03-04,0.0
1702,PRT,2020-03-04,11.11
1703,ROU,2020-03-04,16.67
1704,POL,2020-03-04,11.11
1705,NLD,2020-03-04,0.0
1706,ESP,2020-03-04,11.11
1707,EST,2020-03-04,0.0
1708,FIN,2020-03-04,19.44
1709,DNK,2020-03-04,20.37
1710,DEU,2020-03-04,25.0
1711,CZE,2020-03-04,19.44
1712,BEL,2020-03-04,13.89
1713,AUT,2020-03-04,11.11
1714,SVN,2020-03-04,11.11
1715,SVK,2020-03-04,11.11
1716,LUX,2020-03-04,0.0
1717,GRC,2020-03-04,19.44
1718,LTU,2020-03-04,11.11
1719,LVA,2020-03-04,8.33
1720,HUN,2020-03-04,11.11
1721,CYP,2020-03-04,0.0
1722,BGR,2020-03-04,13.89
1723,ITA,2020-03-04,74.54
1724,IRL,2020-03-04,11.11
1725,HRV,2020-03-04,13.89
1726,GBR,2020-03-04,11.11
1727,FRA,2020-03-04,46.76
1728,NLD,2020-03-05,0.0
1729,PRT,2020-03-05,11.11
1730,SWE,2020-03-05,0.0
1731,SVN,2020-03-05,11.11
1732,AUT,2020-03-05,11.11
1733,BEL,2020-03-05,13.89
1734,CZE,2020-03-05,19.44
1735,DEU,2020-03-05,25.0
1736,DNK,2020-03-05,20.37
1737,ESP,2020-03-05,11.11
1738,BGR,2020-03-05,21.3
1739,CYP,2020-03-05,11.11
1740,EST,2020-03-05,0.0
1741,LVA,2020-03-05,8.33
1742,LTU,2020-03-05,11.11
1743,FIN,2020-03-05,19.44
1744,HRV,2020-03-05,13.89
1745,POL,2020-03-05,11.11
1746,LUX,2020-03-05,11.11
1747,SVK,2020-03-05,11.11
1748,ROU,2020-03-05,16.67
1749,FRA,2020-03-05,46.76
1750,GBR,2020-03-05,11.11
1751,GRC,2020-03-05,28.7
1752,HUN,2020-03-05,11.11
1753,IRL,2020-03-05,11.11
1754,ITA,2020-03-05,74.54
1755,SVN,2020-03-06,11.11
1756,SWE,2020-03-06,0.0
1757,PRT,2020-03-06,11.11
1758,ROU,2020-03-06,16.67
1759,NLD,2020-03-06,1.85
1760,ESP,2020-03-06,11.11
1761,EST,2020-03-06,0.0
1762,FIN,2020-03-06,19.44
1763,DNK,2020-03-06,25.93
1764,DEU,2020-03-06,25.0
1765,CZE,2020-03-06,19.44
1766,BEL,2020-03-06,13.89
1767,AUT,2020-03-06,11.11
1768,SVK,2020-03-06,16.67
1769,LUX,2020-03-06,11.11
1770,POL,2020-03-06,11.11
1771,LTU,2020-03-06,11.11
1772,LVA,2020-03-06,8.33
1773,HUN,2020-03-06,11.11
1774,CYP,2020-03-06,11.11
1775,BGR,2020-03-06,21.3
1776,ITA,2020-03-06,74.54
1777,IRL,2020-03-06,11.11
1778,HRV,2020-03-06,13.89
1779,GRC,2020-03-06,28.7
1780,GBR,2020-03-06,11.11
1781,FRA,2020-03-06,46.76
1782,NLD,2020-03-07,1.85
1783,POL,2020-03-07,11.11
1784,ROU,2020-03-07,16.67
1785,PRT,2020-03-07,11.11
1786,SWE,2020-03-07,0.0
1787,SVN,2020-03-07,16.67
1788,SVK,2020-03-07,16.67
1789,AUT,2020-03-07,11.11
1790,BEL,2020-03-07,13.89
1791,CZE,2020-03-07,19.44
1792,DEU,2020-03-07,25.0
1793,DNK,2020-03-07,25.93
1794,FIN,2020-03-07,19.44
1795,EST,2020-03-07,0.0
1796,ESP,2020-03-07,11.11
1797,BGR,2020-03-07,21.3
1798,CYP,2020-03-07,11.11
1799,LVA,2020-03-07,8.33
1800,LTU,2020-03-07,11.11
1801,FRA,2020-03-07,46.76
1802,GBR,2020-03-07,11.11
1803,GRC,2020-03-07,28.7
1804,HRV,2020-03-07,13.89
1805,HUN,2020-03-07,11.11
1806,IRL,2020-03-07,11.11
1807,ITA,2020-03-07,74.54
1808,LUX,2020-03-07,11.11
1809,SVK,2020-03-08,16.67
1810,SVN,2020-03-08,16.67
1811,SWE,2020-03-08,0.0
1812,PRT,2020-03-08,11.11
1813,ROU,2020-03-08,30.56
1814,POL,2020-03-08,11.11
1815,NLD,2020-03-08,1.85
1816,ESP,2020-03-08,11.11
1817,DNK,2020-03-08,25.93
1818,DEU,2020-03-08,25.0
1819,CZE,2020-03-08,19.44
1820,BEL,2020-03-08,13.89
1821,AUT,2020-03-08,11.11
1822,BGR,2020-03-08,21.3
1823,LUX,2020-03-08,11.11
1824,FIN,2020-03-08,19.44
1825,LTU,2020-03-08,11.11
1826,EST,2020-03-08,0.0
1827,CYP,2020-03-08,11.11
1828,LVA,2020-03-08,8.33
1829,ITA,2020-03-08,74.54
1830,IRL,2020-03-08,11.11
1831,HUN,2020-03-08,11.11
1832,HRV,2020-03-08,13.89
1833,GRC,2020-03-08,28.7
1834,GBR,2020-03-08,11.11
1835,FRA,2020-03-08,46.76
1836,NLD,2020-03-09,10.19
1837,POL,2020-03-09,13.89
1838,ROU,2020-03-09,33.33
1839,PRT,2020-03-09,16.67
1840,SWE,2020-03-09,11.11
1841,SVN,2020-03-09,16.67
1842,SVK,2020-03-09,22.22
1843,BGR,2020-03-09,21.3
1844,AUT,2020-03-09,19.44
1845,BEL,2020-03-09,13.89
1846,CZE,2020-03-09,19.44
1847,DEU,2020-03-09,28.7
1848,DNK,2020-03-09,25.93
1849,ESP,2020-03-09,25.0
1850,FIN,2020-03-09,19.44
1851,CYP,2020-03-09,11.11
1852,EST,2020-03-09,0.0
1853,LTU,2020-03-09,11.11
1854,HRV,2020-03-09,13.89
1855,FRA,2020-03-09,46.76
1856,GBR,2020-03-09,11.11
1857,GRC,2020-03-09,31.48
1858,HUN,2020-03-09,19.44
1859,IRL,2020-03-09,11.11
1860,ITA,2020-03-09,74.54
1861,LVA,2020-03-09,8.33
1862,LUX,2020-03-09,22.22
1863,SWE,2020-03-10,11.11
1864,PRT,2020-03-10,25.0
1865,ROU,2020-03-10,33.33
1866,POL,2020-03-10,25.0
1867,NLD,2020-03-10,18.52
1868,FIN,2020-03-10,19.44
1869,ESP,2020-03-10,45.83
1870,DNK,2020-03-10,31.48
1871,DEU,2020-03-10,32.87
1872,CZE,2020-03-10,25.0
1873,CYP,2020-03-10,22.22
1874,BEL,2020-03-10,19.44
1875,AUT,2020-03-10,19.44
1876,SVN,2020-03-10,25.0
1877,SVK,2020-03-10,37.04
1878,LUX,2020-03-10,22.22
1879,IRL,2020-03-10,11.11
1880,HRV,2020-03-10,22.22
1881,LTU,2020-03-10,11.11
1882,EST,2020-03-10,0.0
1883,BGR,2020-03-10,21.3
1884,LVA,2020-03-10,8.33
1885,ITA,2020-03-10,82.41
1886,HUN,2020-03-10,19.44
1887,GRC,2020-03-10,33.33
1888,GBR,2020-03-10,11.11
1889,FRA,2020-03-10,46.76
1890,NLD,2020-03-11,18.52
1891,POL,2020-03-11,25.0
1892,ROU,2020-03-11,44.44
1893,PRT,2020-03-11,25.0
1894,SWE,2020-03-11,11.11
1895,SVN,2020-03-11,25.0
1896,SVK,2020-03-11,37.04
1897,AUT,2020-03-11,30.56
1898,BEL,2020-03-11,19.44
1899,CZE,2020-03-11,47.22
1900,DEU,2020-03-11,32.87
1901,DNK,2020-03-11,37.96
1902,ESP,2020-03-11,45.83
1903,EST,2020-03-11,0.0
1904,BGR,2020-03-11,26.85
1905,CYP,2020-03-11,22.22
1906,FIN,2020-03-11,19.44
1907,FRA,2020-03-11,46.76
1908,GBR,2020-03-11,11.11
1909,GRC,2020-03-11,33.33
1910,HUN,2020-03-11,50.0
1911,HRV,2020-03-11,22.22
1912,IRL,2020-03-11,11.11
1913,ITA,2020-03-11,85.19
1914,LVA,2020-03-11,11.11
1915,LUX,2020-03-11,22.22
1916,LTU,2020-03-11,11.11
1917,SVK,2020-03-12,49.07
1918,SVN,2020-03-12,25.0
1919,SWE,2020-03-12,16.67
1920,PRT,2020-03-12,32.41
1921,ROU,2020-03-12,58.33
1922,POL,2020-03-12,41.67
1923,NLD,2020-03-12,41.67
1924,EST,2020-03-12,25.0
1925,ESP,2020-03-12,45.83
1926,FIN,2020-03-12,34.26
1927,DNK,2020-03-12,37.96
1928,DEU,2020-03-12,32.87
1929,CZE,2020-03-12,50.0
1930,CYP,2020-03-12,22.22
1931,BGR,2020-03-12,26.85
1932,BEL,2020-03-12,19.44
1933,AUT,2020-03-12,34.26
1934,LTU,2020-03-12,30.56
1935,LUX,2020-03-12,31.48
1936,LVA,2020-03-12,11.11
1937,ITA,2020-03-12,85.19
1938,IRL,2020-03-12,31.48
1939,HRV,2020-03-12,22.22
1940,HUN,2020-03-12,53.7
1941,GRC,2020-03-12,40.74
1942,GBR,2020-03-12,11.11
1943,FRA,2020-03-12,46.76
1944,NLD,2020-03-13,41.67
1945,POL,2020-03-13,41.67
1946,ROU,2020-03-13,58.33
1947,PRT,2020-03-13,32.41
1948,SWE,2020-03-13,16.67
1949,SVN,2020-03-13,25.0
1950,SVK,2020-03-13,62.04
1951,AUT,2020-03-13,48.15
1952,BEL,2020-03-13,23.15
1953,BGR,2020-03-13,50.93
1954,CZE,2020-03-13,57.41
1955,DEU,2020-03-13,32.87
1956,DNK,2020-03-13,62.96
1957,FIN,2020-03-13,34.26
1958,ESP,2020-03-13,45.83
1959,EST,2020-03-13,25.0
1960,CYP,2020-03-13,38.89
1961,LTU,2020-03-13,47.22
1962,FRA,2020-03-13,46.76
1963,GBR,2020-03-13,12.96
1964,GRC,2020-03-13,40.74
1965,HUN,2020-03-13,53.7
1966,HRV,2020-03-13,31.48
1967,IRL,2020-03-13,42.59
1968,ITA,2020-03-13,85.19
1969,LVA,2020-03-13,48.15
1970,LUX,2020-03-13,42.59
1971,SVK,2020-03-14,67.59
1972,SVN,2020-03-14,28.7
1973,SWE,2020-03-14,16.67
1974,PRT,2020-03-14,32.41
1975,ROU,2020-03-14,58.33
1976,POL,2020-03-14,49.07
1977,NLD,2020-03-14,41.67
1978,EST,2020-03-14,33.33
1979,ESP,2020-03-14,67.13
1980,FIN,2020-03-14,34.26
1981,DNK,2020-03-14,65.74
1982,DEU,2020-03-14,32.87
1983,CZE,2020-03-14,61.11
1984,CYP,2020-03-14,38.89
1985,BGR,2020-03-14,50.93
1986,BEL,2020-03-14,50.93
1987,AUT,2020-03-14,48.15
1988,LTU,2020-03-14,47.22
1989,LUX,2020-03-14,42.59
1990,LVA,2020-03-14,50.93
1991,ITA,2020-03-14,85.19
1992,IRL,2020-03-14,42.59
1993,HRV,2020-03-14,38.89
1994,HUN,2020-03-14,53.7
1995,GRC,2020-03-14,54.63
1996,GBR,2020-03-14,12.96
1997,FRA,2020-03-14,52.31
1998,NLD,2020-03-15,54.63
1999,POL,2020-03-15,57.41
2000,ROU,2020-03-15,58.33
2001,PRT,2020-03-15,32.41
2002,SWE,2020-03-15,16.67
2003,SVN,2020-03-15,28.7
2004,SVK,2020-03-15,67.59
2005,AUT,2020-03-15,48.15
2006,BEL,2020-03-15,50.93
2007,BGR,2020-03-15,50.93
2008,CYP,2020-03-15,44.44
2009,CZE,2020-03-15,68.52
2010,DEU,2020-03-15,32.87
2011,DNK,2020-03-15,65.74
2012,FIN,2020-03-15,34.26
2013,ESP,2020-03-15,67.13
2014,EST,2020-03-15,33.33
2015,LUX,2020-03-15,53.7
2016,FRA,2020-03-15,52.31
2017,GBR,2020-03-15,12.96
2018,GRC,2020-03-15,54.63
2019,HUN,2020-03-15,53.7
2020,HRV,2020-03-15,41.67
2021,IRL,2020-03-15,48.15
2022,ITA,2020-03-15,85.19
2023,LVA,2020-03-15,50.93
2024,LTU,2020-03-15,47.22
2025,SVK,2020-03-16,75.0
2026,SVN,2020-03-16,50.93
2027,SWE,2020-03-16,16.67
2028,PRT,2020-03-16,37.96
2029,ROU,2020-03-16,58.33
2030,POL,2020-03-16,57.41
2031,NLD,2020-03-16,62.04
2032,EST,2020-03-16,44.44
2033,ESP,2020-03-16,68.98
2034,FIN,2020-03-16,54.63
2035,DNK,2020-03-16,65.74
2036,DEU,2020-03-16,42.13
2037,CZE,2020-03-16,79.63
2038,CYP,2020-03-16,51.85
2039,BGR,2020-03-16,50.93
2040,BEL,2020-03-16,50.93
2041,AUT,2020-03-16,85.19
2042,LTU,2020-03-16,81.48
2043,LVA,2020-03-16,50.93
2044,LUX,2020-03-16,72.22
2045,ITA,2020-03-16,85.19
2046,IRL,2020-03-16,48.15
2047,HRV,2020-03-16,41.67
2048,HUN,2020-03-16,67.59
2049,GRC,2020-03-16,54.63
2050,GBR,2020-03-16,16.67
2051,FRA,2020-03-16,59.72
2052,NLD,2020-03-17,62.04
2053,POL,2020-03-17,57.41
2054,ROU,2020-03-17,58.33
2055,PRT,2020-03-17,37.96
2056,SWE,2020-03-17,16.67
2057,SVN,2020-03-17,50.93
2058,SVK,2020-03-17,75.0
2059,AUT,2020-03-17,85.19
2060,BEL,2020-03-17,50.93
2061,BGR,2020-03-17,56.48
2062,CYP,2020-03-17,51.85
2063,CZE,2020-03-17,79.63
2064,DEU,2020-03-17,42.13
2065,DNK,2020-03-17,65.74
2066,FIN,2020-03-17,54.63
2067,ESP,2020-03-17,71.76
2068,EST,2020-03-17,50.0
2069,FRA,2020-03-17,87.96
2070,GBR,2020-03-17,22.22
2071,GRC,2020-03-17,54.63
2072,HUN,2020-03-17,67.59
2073,HRV,2020-03-17,41.67
2074,IRL,2020-03-17,48.15
2075,ITA,2020-03-17,85.19
2076,LUX,2020-03-17,79.63
2077,LVA,2020-03-17,56.48
2078,LTU,2020-03-17,81.48
2079,SVK,2020-03-18,75.0
2080,SVN,2020-03-18,50.93
2081,SWE,2020-03-18,20.37
2082,PRT,2020-03-18,37.96
2083,ROU,2020-03-18,58.33
2084,POL,2020-03-18,57.41
2085,NLD,2020-03-18,62.04
2086,EST,2020-03-18,50.0
2087,ESP,2020-03-18,71.76
2088,FIN,2020-03-18,54.63
2089,DNK,2020-03-18,72.22
2090,DEU,2020-03-18,52.31
2091,CZE,2020-03-18,79.63
2092,CYP,2020-03-18,51.85
2093,BGR,2020-03-18,70.37
2094,BEL,2020-03-18,73.15
2095,AUT,2020-03-18,85.19
2096,LTU,2020-03-18,81.48
2097,LVA,2020-03-18,56.48
2098,LUX,2020-03-18,79.63
2099,ITA,2020-03-18,85.19
2100,IRL,2020-03-18,48.15
2101,HRV,2020-03-18,44.44
2102,HUN,2020-03-18,67.59
2103,GRC,2020-03-18,65.74
2104,GBR,2020-03-18,31.48
2105,FRA,2020-03-18,87.96
2106,NLD,2020-03-19,70.37
2107,POL,2020-03-19,57.41
2108,ROU,2020-03-19,61.11
2109,PRT,2020-03-19,82.41
2110,SWE,2020-03-19,28.7
2111,SVN,2020-03-19,67.59
2112,SVK,2020-03-19,75.0
2113,AUT,2020-03-19,85.19
2114,BEL,2020-03-19,73.15
2115,BGR,2020-03-19,70.37
2116,CYP,2020-03-19,51.85
2117,CZE,2020-03-19,79.63
2118,DEU,2020-03-19,55.09
2119,DNK,2020-03-19,72.22
2120,FIN,2020-03-19,57.41
2121,ESP,2020-03-19,71.76
2122,EST,2020-03-19,50.0
2123,FRA,2020-03-19,87.96
2124,GBR,2020-03-19,31.48
2125,GRC,2020-03-19,65.74
2126,HUN,2020-03-19,67.59
2127,HRV,2020-03-19,50.0
2128,IRL,2020-03-19,48.15
2129,ITA,2020-03-19,85.19
2130,LUX,2020-03-19,79.63
2131,LVA,2020-03-19,56.48
2132,LTU,2020-03-19,81.48
2133,SVK,2020-03-20,75.0
2134,SVN,2020-03-20,78.7
2135,SWE,2020-03-20,28.7
2136,PRT,2020-03-20,82.41
2137,ROU,2020-03-20,61.11
2138,POL,2020-03-20,57.41
2139,NLD,2020-03-20,70.37
2140,EST,2020-03-20,50.0
2141,ESP,2020-03-20,71.76
2142,FIN,2020-03-20,57.41
2143,DNK,2020-03-20,72.22
2144,DEU,2020-03-20,57.87
2145,CZE,2020-03-20,79.63
2146,CYP,2020-03-20,51.85
2147,BGR,2020-03-20,70.37
2148,BEL,2020-03-20,81.48
2149,AUT,2020-03-20,85.19
2150,LTU,2020-03-20,81.48
2151,LVA,2020-03-20,56.48
2152,LUX,2020-03-20,79.63
2153,ITA,2020-03-20,91.67
2154,IRL,2020-03-20,48.15
2155,HRV,2020-03-20,66.67
2156,HUN,2020-03-20,67.59
2157,GRC,2020-03-20,65.74
2158,GBR,2020-03-20,37.04
2159,FRA,2020-03-20,87.96
2160,NLD,2020-03-21,70.37
2161,POL,2020-03-21,57.41
2162,ROU,2020-03-21,69.44
2163,PRT,2020-03-21,82.41
2164,SWE,2020-03-21,28.7
2165,SVN,2020-03-21,78.7
2166,SVK,2020-03-21,75.0
2167,AUT,2020-03-21,85.19
2168,BEL,2020-03-21,81.48
2169,BGR,2020-03-21,73.15
2170,CYP,2020-03-21,51.85
2171,CZE,2020-03-21,79.63
2172,DEU,2020-03-21,68.06
2173,DNK,2020-03-21,72.22
2174,FIN,2020-03-21,57.41
2175,ESP,2020-03-21,71.76
2176,EST,2020-03-21,50.0
2177,FRA,2020-03-21,87.96
2178,GBR,2020-03-21,47.22
2179,GRC,2020-03-21,74.07
2180,HUN,2020-03-21,67.59
2181,HRV,2020-03-21,75.0
2182,IRL,2020-03-21,48.15
2183,ITA,2020-03-21,91.67
2184,LUX,2020-03-21,79.63
2185,LVA,2020-03-21,56.48
2186,LTU,2020-03-21,81.48
2187,SVK,2020-03-22,75.0
2188,SVN,2020-03-22,78.7
2189,SWE,2020-03-22,28.7
2190,PRT,2020-03-22,82.41
2191,ROU,2020-03-22,75.0
2192,POL,2020-03-22,57.41
2193,NLD,2020-03-22,70.37
2194,EST,2020-03-22,50.0
2195,ESP,2020-03-22,71.76
2196,FIN,2020-03-22,57.41
2197,DNK,2020-03-22,72.22
2198,DEU,2020-03-22,76.85
2199,CZE,2020-03-22,79.63
2200,CYP,2020-03-22,51.85
2201,BGR,2020-03-22,73.15
2202,BEL,2020-03-22,81.48
2203,AUT,2020-03-22,85.19
2204,LTU,2020-03-22,81.48
2205,LVA,2020-03-22,56.48
2206,LUX,2020-03-22,79.63
2207,ITA,2020-03-22,91.67
2208,IRL,2020-03-22,48.15
2209,HRV,2020-03-22,77.78
2210,HUN,2020-03-22,67.59
2211,GRC,2020-03-22,74.07
2212,GBR,2020-03-22,62.04
2213,FRA,2020-03-22,87.96
2214,NLD,2020-03-23,74.07
2215,POL,2020-03-23,57.41
2216,ROU,2020-03-23,75.0
2217,PRT,2020-03-23,82.41
2218,SWE,2020-03-23,28.7
2219,SVN,2020-03-23,78.7
2220,SVK,2020-03-23,75.0
2221,AUT,2020-03-23,85.19
2222,BEL,2020-03-23,81.48
2223,BGR,2020-03-23,73.15
2224,CYP,2020-03-23,62.96
2225,CZE,2020-03-23,82.41
2226,DEU,2020-03-23,76.85
2227,DNK,2020-03-23,72.22
2228,FIN,2020-03-23,57.41
2229,ESP,2020-03-23,71.76
2230,EST,2020-03-23,50.0
2231,FRA,2020-03-23,87.96
2232,GBR,2020-03-23,78.24
2233,GRC,2020-03-23,84.26
2234,HUN,2020-03-23,67.59
2235,HRV,2020-03-23,96.3
2236,IRL,2020-03-23,48.15
2237,ITA,2020-03-23,91.67
2238,LUX,2020-03-23,79.63
2239,LVA,2020-03-23,56.48
2240,LTU,2020-03-23,81.48
2241,SVK,2020-03-24,75.0
2242,SVN,2020-03-24,78.7
2243,SWE,2020-03-24,28.7
2244,PRT,2020-03-24,82.41
2245,ROU,2020-03-24,75.0
2246,POL,2020-03-24,57.41
2247,NLD,2020-03-24,74.07
2248,EST,2020-03-24,50.0
2249,ESP,2020-03-24,71.76
2250,FIN,2020-03-24,57.41
2251,DNK,2020-03-24,72.22
2252,DEU,2020-03-24,76.85
2253,CZE,2020-03-24,82.41
2254,CYP,2020-03-24,92.59
2255,BGR,2020-03-24,73.15
2256,BEL,2020-03-24,81.48
2257,AUT,2020-03-24,85.19
2258,LTU,2020-03-24,81.48
2259,LVA,2020-03-24,60.19
2260,LUX,2020-03-24,79.63
2261,ITA,2020-03-24,91.67
2262,IRL,2020-03-24,48.15
2263,HRV,2020-03-24,96.3
2264,HUN,2020-03-24,67.59
2265,GRC,2020-03-24,84.26
2266,GBR,2020-03-24,79.63
2267,FRA,2020-03-24,87.96
2268,NLD,2020-03-25,74.07
2269,POL,2020-03-25,57.41
2270,ROU,2020-03-25,78.7
2271,PRT,2020-03-25,82.41
2272,SWE,2020-03-25,32.41
2273,SVN,2020-03-25,78.7
2274,SVK,2020-03-25,75.0
2275,AUT,2020-03-25,85.19
2276,BEL,2020-03-25,81.48
2277,BGR,2020-03-25,73.15
2278,CYP,2020-03-25,92.59
2279,CZE,2020-03-25,82.41
2280,DEU,2020-03-25,76.85
2281,DNK,2020-03-25,72.22
2282,ESP,2020-03-25,71.76
2283,EST,2020-03-25,61.11
2284,FIN,2020-03-25,57.41
2285,FRA,2020-03-25,87.96
2286,GBR,2020-03-25,79.63
2287,GRC,2020-03-25,84.26
2288,HUN,2020-03-25,67.59
2289,HRV,2020-03-25,96.3
2290,IRL,2020-03-25,48.15
2291,ITA,2020-03-25,91.67
2292,LUX,2020-03-25,79.63
2293,LVA,2020-03-25,60.19
2294,LTU,2020-03-25,81.48
2295,SVK,2020-03-26,75.0
2296,SVN,2020-03-26,78.7
2297,SWE,2020-03-26,32.41
2298,PRT,2020-03-26,82.41
2299,ROU,2020-03-26,78.7
2300,POL,2020-03-26,57.41
2301,NLD,2020-03-26,74.07
2302,EST,2020-03-26,61.11
2303,ESP,2020-03-26,71.76
2304,DNK,2020-03-26,72.22
2305,DEU,2020-03-26,76.85
2306,CZE,2020-03-26,82.41
2307,CYP,2020-03-26,92.59
2308,BGR,2020-03-26,73.15
2309,BEL,2020-03-26,81.48
2310,AUT,2020-03-26,85.19
2311,LTU,2020-03-26,81.48
2312,LVA,2020-03-26,60.19
2313,LUX,2020-03-26,79.63
2314,ITA,2020-03-26,91.67
2315,IRL,2020-03-26,57.41
2316,HRV,2020-03-26,96.3
2317,HUN,2020-03-26,67.59
2318,GRC,2020-03-26,84.26
2319,GBR,2020-03-26,79.63
2320,FRA,2020-03-26,87.96
2321,FIN,2020-03-26,57.41
2322,NLD,2020-03-27,74.07
2323,POL,2020-03-27,57.41
2324,ROU,2020-03-27,78.7
2325,PRT,2020-03-27,82.41
2326,SWE,2020-03-27,32.41
2327,SVN,2020-03-27,78.7
2328,SVK,2020-03-27,75.0
2329,AUT,2020-03-27,85.19
2330,BEL,2020-03-27,81.48
2331,BGR,2020-03-27,73.15
2332,CYP,2020-03-27,92.59
2333,CZE,2020-03-27,82.41
2334,DEU,2020-03-27,76.85
2335,DNK,2020-03-27,72.22
2336,ESP,2020-03-27,71.76
2337,EST,2020-03-27,72.22
2338,FIN,2020-03-27,57.41
2339,FRA,2020-03-27,87.96
2340,GBR,2020-03-27,79.63
2341,GRC,2020-03-27,84.26
2342,HUN,2020-03-27,71.3
2343,HRV,2020-03-27,96.3
2344,IRL,2020-03-27,75.93
2345,ITA,2020-03-27,91.67
2346,LUX,2020-03-27,79.63
2347,LVA,2020-03-27,65.74
2348,LTU,2020-03-27,81.48
2349,SVK,2020-03-28,75.0
2350,SVN,2020-03-28,78.7
2351,SWE,2020-03-28,32.41
2352,PRT,2020-03-28,82.41
2353,ROU,2020-03-28,78.7
2354,POL,2020-03-28,57.41
2355,NLD,2020-03-28,74.07
2356,EST,2020-03-28,72.22
2357,ESP,2020-03-28,71.76
2358,DNK,2020-03-28,72.22
2359,DEU,2020-03-28,76.85
2360,CZE,2020-03-28,82.41
2361,CYP,2020-03-28,92.59
2362,BGR,2020-03-28,73.15
2363,BEL,2020-03-28,81.48
2364,AUT,2020-03-28,85.19
2365,LTU,2020-03-28,81.48
2366,LVA,2020-03-28,65.74
2367,LUX,2020-03-28,79.63
2368,ITA,2020-03-28,91.67
2369,IRL,2020-03-28,85.19
2370,HRV,2020-03-28,96.3
2371,HUN,2020-03-28,76.85
2372,GRC,2020-03-28,84.26
2373,GBR,2020-03-28,79.63
2374,FRA,2020-03-28,87.96
2375,FIN,2020-03-28,60.19
2376,NLD,2020-03-29,74.07
2377,POL,2020-03-29,57.41
2378,ROU,2020-03-29,78.7
2379,PRT,2020-03-29,82.41
2380,SWE,2020-03-29,35.19
2381,SVN,2020-03-29,78.7
2382,SVK,2020-03-29,75.0
2383,AUT,2020-03-29,85.19
2384,BEL,2020-03-29,81.48
2385,BGR,2020-03-29,73.15
2386,CYP,2020-03-29,92.59
2387,CZE,2020-03-29,82.41
2388,DEU,2020-03-29,76.85
2389,DNK,2020-03-29,72.22
2390,ESP,2020-03-29,71.76
2391,EST,2020-03-29,77.78
2392,FIN,2020-03-29,60.19
2393,FRA,2020-03-29,87.96
